,tract_id,year,resolved,incident,arrested,cited,ARSON,ASSAULT,BAD CHECKS,BRIBERY,BURGLARY,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,DRUG/NARCOTIC,DRUNKENNESS,EMBEZZLEMENT,EXTORTION,FAMILY OFFENSES,FORGERY/COUNTERFEITING,FRAUD,GAMBLING,KIDNAPPING,LARCENY/THEFT,LIQUOR LAWS,LOITERING,MISSING PERSON,NON-CRIMINAL,OTHER OFFENSES,PORNOGRAPHY/OBSCENE MAT,PROSTITUTION,RECOVERED VEHICLE,ROBBERY,RUNAWAY,"SEX OFFENSES, FORCIBLE","SEX OFFENSES, NON FORCIBLE",STOLEN PROPERTY,SUICIDE,SUSPICIOUS OCC,TRESPASS,VANDALISM,VEHICLE THEFT,WARRANTS,WEAPON LAWS,Unnamed: 0,hh_old_pct_moe,hh_size,fertility_moe,hh_pop,foreign_pct,hh,badenglish_pct,same_house_pct,nonenglish_pct_moe,same_house_pct_moe,noncitizen_pct_moe,hh_moe,hh_pop_moe,hh_size_moe,ba_grad_pct_moe,ba_grad_pct,disab_pct,hh_youth_pct_moe,hs_grad_pct,noncitizen_pct,nonenglish_pct,hh_old_pct,hh_youth_pct,badenglish_pct_moe,fertility,hs_grad_pct_moe,disab_pct_moe,foreign_pct_moe,school_pct_moe,school_pct,med_hh_inc,mean_hh_inc,health_ins_pct,mean_hh_inc_moe,unemp_pct,poverty_pct_moe,health_ins_pct_moe,med_hh_inc_moe,poverty_pct,unemp_pct_moe,med_rooms_per_hh_moe,rent_vacancy_pct_moe,rent_vacancy_pct,no_car_pct_moe,occ_rent_pct_moe,unaff_rent_pct_moe,crowded_pct_moe,unaff_mortgage_pct_moe,moved_in_post_2010_pct_moe,med_housing_value_moe,med_housing_value,no_car_pct,unaff_mortgage_pct,crowded_pct,unaff_rent_pct,moved_in_post_2010_pct,med_rooms_per_hh,occ_rent_pct,afam_pct_moe,hisp_pct,hisp_pct_moe,white_pct_moe,white_pct,afam_pct,asian_pct_moe,asian_pct,arson (rate),assault (rate),burglary (rate),disorderly conduct (rate),driving under the influence (rate),drug/narcotic (rate),drunkenness (rate),embezzlement (rate),forgery/counterfeiting (rate),fraud (rate),kidnapping (rate),larceny/theft (rate),liquor laws (rate),loitering (rate),missing person (rate),other offenses (rate),prostitution (rate),recovered vehicle (rate),robbery (rate),runaway (rate),"sex offenses, forcible (rate)",stolen property (rate),suspicious occ (rate),trespass (rate),vandalism (rate),vehicle theft (rate),warrants (rate),weapon laws (rate)
61,6075017000,136816,68.0,68.0,35.0,13.0,2.0,6.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,10.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,0.0,61,4.0,1.85,(X),3921,23.7,2114,1.3,87.1,5.3,4.7,15.3,155,364,0.13,5.1,81.4,8.0,2.8,98.1,36.5,20.7,17.4,11.0,1.1,80,2.1,3.7,4.9,(X),352,113214,149734,96.5,19948,6.1,7.4,2.0,15709,0.0,3.2,0.3,(X),(X),6.6,(X),11.9,1.8,10.5,6.2,143148,986700,15.4,31.2,0.0,29.7,13.5,4.6,879,4.5,3941,(X),4.1,83.4,6.6,3.2,9.5,0.510073960724305,1.5302218821729152,1.2751849018107626,0.0,0.0,0.510073960724305,0.0,0.0,0.0,0.2550369803621525,0.0,0.510073960724305,0.2550369803621525,0.0,1.5302218821729152,4.335628666156593,0.2550369803621525,0.2550369803621525,0.0,0.0,0.0,0.0,0.0,0.510073960724305,0.510073960724305,0.510073960724305,2.04029584289722,0.0
62,6075017101,76456,38.0,38.0,17.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,62,3.4,1.98,(X),3379,15.2,1708,0.9,78.2,5.1,9.5,19.2,112,292,0.16,5.4,79.4,5.7,3.1,98.7,52.8,13.8,15.5,14.2,1.2,79,1.8,2.8,3.9,(X),548,124630,175531,94.9,27162,3.2,6.0,2.9,18927,0.0,2.4,0.4,(X),(X),6.3,(X),7.7,1.3,10.9,6.3,***,"1,000,000+",14.1,22.3,0.8,15.8,17.6,4.4,1027,4.9,3502,(X),4.4,88.4,10.2,2.7,6.9,0.0,0.5918910920390648,0.0,0.0,0.2959455460195324,0.5918910920390648,0.0,0.0,0.0,0.0,0.0,0.5918910920390648,0.0,0.0,0.8878366380585972,1.4797277300976621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959455460195324,2.0716188221367267,0.0
63,6075017102,247476,123.0,123.0,43.0,14.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,55.0,6.0,14.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,9.0,1.0,63,2.6,2.11,(X),3542,10.1,1676,1.7,77.3,4.0,7.0,15.2,119,319,0.16,5.5,83.0,4.4,3.9,99.7,67.0,13.6,11.5,14.3,1.9,50,0.7,2.6,3.9,(X),651,114732,150613,95.3,22802,8.0,6.0,3.3,17148,4.0,3.2,0.6,(X),(X),7.5,(X),10.1,2.2,13.4,6.7,191027,931300,27.5,24.7,0.0,22.9,14.0,4.7,1071,4.5,3590,(X),5.1,85.0,9.2,3.8,6.6,0.0,1.9762845849802373,0.564652738565782,0.564652738565782,0.0,2.5409373235460193,0.282326369282891,0.0,0.282326369282891,0.0,0.0,1.4116318464144553,0.0,0.0,15.527950310559007,3.9525691699604746,0.0,0.0,0.564652738565782,1.129305477131564,0.0,0.0,0.282326369282891,0.282326369282891,0.564652738565782,0.282326369282891,2.5409373235460193,0.282326369282891
64,6075017601,6637588,3299.0,3299.0,2206.0,588.0,7.0,259.0,0.0,0.0,85.0,17.0,15.0,465.0,37.0,1.0,2.0,0.0,26.0,45.0,0.0,3.0,343.0,24.0,2.0,67.0,332.0,740.0,0.0,2.0,4.0,83.0,0.0,5.0,1.0,7.0,1.0,18.0,31.0,46.0,14.0,565.0,52.0,64,4.9,1.81,(X),6225,39.4,3438,24.7,78.8,5.4,4.1,9.3,246,583,0.12,5.0,32.8,21.5,3.3,88.6,59.4,49.7,16.1,11.6,5.2,68,4.1,4.1,5.5,(X),1082,24353,53427,85.2,7666,7.9,11.6,4.5,4883,19.1,4.2,0.5,(X),(X),6.0,(X),6.7,4.0,22.3,5.9,155131,521300,70.4,50.8,12.7,44.1,24.6,1.7,2997,4.5,6706,(X),5.2,33.5,17.5,5.9,46.2,1.1244979919678715,41.60642570281125,13.654618473895583,2.7309236947791167,2.4096385542168677,74.6987951807229,5.943775100401607,0.1606425702811245,4.176706827309237,7.228915662650603,0.48192771084337355,55.100401606425706,3.8554216867469884,0.321285140562249,10.763052208835342,118.87550200803213,0.321285140562249,0.642570281124498,13.333333333333334,0.0,0.8032128514056225,1.1244979919678715,2.891566265060241,4.97991967871486,7.389558232931727,2.248995983935743,90.76305220883535,8.353413654618475
65,6075017700,1307800,650.0,650.0,415.0,165.0,0.0,62.0,1.0,0.0,20.0,4.0,5.0,72.0,7.0,2.0,0.0,0.0,6.0,14.0,0.0,2.0,64.0,3.0,1.0,7.0,47.0,171.0,0.0,4.0,2.0,10.0,1.0,2.0,0.0,1.0,1.0,4.0,7.0,16.0,6.0,100.0,8.0,65,8.0,2.30,(X),1505,40.3,653,24.1,87.0,9.6,6.8,13.2,88,228,0.29,9.7,45.3,12.5,6.3,82.5,52.9,53.8,14.7,11.0,8.0,11,7.3,5.0,7.8,(X),304,92679,113415,73.0,22840,4.6,10.8,12.5,18616,8.5,3.9,0.3,(X),(X),9.2,(X),9.3,4.7,24.7,5.4,165279,637500,33.1,37.9,4.7,22.0,9.5,3.8,496,2.3,1549,(X),12.9,62.3,1.9,6.2,10.0,0.0,41.19601328903655,13.2890365448505,2.6578073089700998,3.322259136212625,47.840531561461795,4.651162790697675,1.3289036544850499,3.98671096345515,9.30232558139535,1.3289036544850499,42.524916943521596,1.993355481727575,0.6644518272425249,4.651162790697675,113.62126245847178,2.6578073089700998,1.3289036544850499,6.64451827242525,0.6644518272425249,1.3289036544850499,0.6644518272425249,2.6578073089700998,4.651162790697675,10.631229235880399,3.98671096345515,66.44518272425249,5.3156146179401995
66,6075017801,327956,163.0,163.0,94.0,47.0,0.0,14.0,0.0,0.0,6.0,0.0,4.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,8.0,8.0,49.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,24.0,1.0,66,4.9,1.35,(X),2962,68.2,2198,56.4,91.3,6.6,5.6,7.0,139,253,0.08,6.0,37.6,46.6,2.2,63.6,17.3,69.8,68.7,3.5,6.7,12,8.0,6.8,7.6,(X),115,16190,66327,98.0,14457,8.7,5.9,1.6,4035,0.0,4.9,0.2,(X),(X),4.7,(X),8.0,6.1,20.4,2.3,31245,640200,75.0,51.7,7.9,20.1,3.0,2.1,1788,3.3,3034,(X),4.8,26.0,3.1,4.9,71.2,0.0,4.726536124240377,2.025658338960162,0.0,1.3504388926401079,2.3632680621201887,0.6752194463200539,0.33760972316002696,0.33760972316002696,0.0,0.0,7.765023632680621,0.0,0.0,2.7008777852802157,16.54287643484132,0.0,0.0,1.012829169480081,0.0,0.33760972316002696,0.33760972316002696,0.33760972316002696,1.012829169480081,1.6880486158001349,0.33760972316002696,8.102633355840648,0.33760972316002696
67,6075017802,1494916,743.0,743.0,306.0,173.0,1.0,33.0,0.0,0.0,10.0,1.0,9.0,63.0,7.0,0.0,1.0,0.0,3.0,6.0,0.0,2.0,27.0,2.0,0.0,120.0,106.0,230.0,0.0,1.0,2.0,13.0,3.0,1.0,0.0,1.0,0.0,3.0,5.0,15.0,10.0,58.0,10.0,67,4.6,2.02,(X),3416,27.6,1687,14.3,73.7,11.2,9.4,17.8,216,617,0.22,7.8,43.5,22.1,8.0,84.3,42.9,31.3,9.3,13.6,6.4,17,6.2,5.8,8.9,(X),897,92946,101271,78.2,17639,6.2,2.0,7.5,49147,0.7,3.7,0.4,(X),(X),8.6,(X),14.2,4.2,18.8,8.6,55426,650200,44.4,42.7,5.0,41.3,20.9,3.0,1099,4.3,3922,(X),10.2,63.2,10.6,5.6,17.0,0.2927400468384075,9.660421545667447,2.927400468384075,0.2927400468384075,2.6346604215456675,18.442622950819672,2.0491803278688523,0.0,0.8782201405152225,1.756440281030445,0.585480093676815,7.903981264637003,0.585480093676815,0.0,35.1288056206089,67.33021077283372,0.2927400468384075,0.585480093676815,3.8056206088992974,0.8782201405152225,0.2927400468384075,0.2927400468384075,0.8782201405152225,1.4637002341920375,4.391100702576113,2.927400468384075,16.978922716627636,2.927400468384075
68,6075017902,70420,35.0,35.0,23.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,68,0.8,3.16,(X),1990,26.7,629,7.9,72.7,9.7,11.2,20.4,65,230,0.28,9.2,38.2,17.9,10.0,91.2,59.5,37.9,3.5,36.1,3.9,12,4.5,9.3,7.7,(X),1126,36553,66509,74.3,13495,10.4,12.8,6.4,5200,37.6,6.5,0.4,(X),(X),10.4,(X),13.3,5.8,**,5.3,**,-,31.8,-,0.0,45.8,8.6,5.3,629,8.6,2501,(X),9.4,49.8,21.1,6.0,19.6,0.0,5.025125628140704,0.0,0.5025125628140703,0.5025125628140703,1.0050251256281406,0.0,0.0,0.0,0.0,0.5025125628140703,0.0,0.0,0.0,2.512562814070352,1.5075376884422111,0.0,0.0,0.0,0.0,1.5075376884422111,0.0,0.5025125628140703,0.0,1.0050251256281406,0.0,1.0050251256281406,0.5025125628140703
69,6075018000,3516976,1748.0,1748.0,962.0,449.0,2.0,132.0,0.0,0.0,15.0,20.0,11.0,131.0,38.0,1.0,1.0,0.0,4.0,7.0,0.0,3.0,65.0,7.0,0.0,122.0,134.0,526.0,0.0,3.0,4.0,22.0,1.0,22.0,4.0,1.0,0.0,26.0,21.0,22.0,7.0,367.0,29.0,69,3.1,1.71,(X),2346,26.1,1368,13.5,57.7,7.1,9.3,13.0,111,336,0.20,6.5,50.1,11.7,4.2,85.4,65.9,31.9,5.2,7.7,3.7,32,5.4,7.0,6.2,(X),327,126389,145626,82.7,15449,7.7,8.8,8.4,18174,7.5,5.4,0.3,(X),(X),6.6,(X),10.4,5.3,12.6,6.0,39622,701400,29.7,41.6,10.3,28.5,12.7,3.0,773,4.8,3615,(X),7.6,54.9,19.9,3.9,20.7,0.8525149190110827,56.265984654731454,6.39386189258312,8.525149190110827,4.6888320545609545,55.83972719522591,16.19778346121057,0.42625745950554134,1.7050298380221653,2.9838022165387894,1.278772378516624,27.706734867860188,2.9838022165387894,0.0,52.00341005967604,224.21142369991475,1.278772378516624,1.7050298380221653,9.377664109121909,0.42625745950554134,9.377664109121909,0.42625745950554134,11.082693947144074,8.951406649616368,9.377664109121909,2.9838022165387894,156.43648763853366,12.361466325660698
70,6075020100,3283584,1632.0,1632.0,1139.0,299.0,2.0,140.0,0.0,0.0,13.0,11.0,4.0,328.0,18.0,0.0,0.0,0.0,10.0,14.0,0.0,6.0,33.0,9.0,2.0,47.0,104.0,494.0,0.0,1.0,1.0,28.0,5.0,8.0,0.0,1.0,0.0,7.0,14.0,39.0,3.0,257.0,33.0,70,4.6,1.98,(X),5347,47.2,2702,35.6,85.7,7.0,4.3,10.3,206,532,0.15,5.6,40.8,16.8,4.9,76.8,51.4,61.2,21.7,11.4,6.4,70,5.2,3.5,6.0,(X),887,39915,71109,80.7,10169,9.5,7.1,5.6,10871,7.6,4.2,0.3,(X),(X),6.4,(X),8.0,4.4,14.7,4.9,65853,650700,52.1,17.9,7.2,39.8,11.2,3.1,2068,3.1,5680,(X),6.8,52.2,6.8,5.9,24.7,0.37404151860856555,26.182906302599587,2.431269870955676,2.0572283523471104,0.7480830372171311,61.34280905180474,3.36637366747709,0.0,1.8702075930428277,2.6182906302599585,1.1221245558256965,6.171685057041331,1.683186833738545,0.37404151860856555,8.78997568730129,92.38825509631569,0.18702075930428277,0.18702075930428277,5.236581260519917,0.9351037965214138,1.4961660744342622,0.18702075930428277,1.3091453151299792,2.6182906302599585,7.293809612867028,0.5610622779128482,48.06433514120067,6.171685057041331
71,6075020200,1066360,530.0,530.0,316.0,130.0,1.0,43.0,1.0,1.0,21.0,4.0,5.0,47.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,97.0,1.0,0.0,37.0,40.0,103.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,11.0,3.0,78.0,7.0,71,4.0,1.95,(X),5736,34.5,2936,20.4,84.3,7.1,5.7,8.8,216,547,0.16,5.8,56.9,15.4,3.3,89.6,40.2,43.2,20.0,12.1,4.8,94,3.8,3.7,6.5,(X),973,56825,76786,86.8,8252,10.0,9.0,4.0,10781,18.0,3.5,0.3,(X),(X),6.1,(X),7.7,4.3,16.7,4.8,70676,668400,46.5,59.3,4.3,33.2,11.0,3.5,2325,3.0,5822,(X),6.9,62.2,7.7,5.4,21.7,0.17433751743375175,7.496513249651326,3.6610878661087867,0.697350069735007,0.8716875871687587,8.193863319386333,1.0460251046025104,0.0,0.8716875871687587,1.0460251046025104,0.0,16.91073919107392,0.17433751743375175,0.0,6.450488145048815,17.95676429567643,0.0,0.17433751743375175,0.3486750348675035,0.17433751743375175,0.0,0.0,0.3486750348675035,1.2203626220362622,1.9177126917712692,0.5230125523012552,13.598326359832637,1.2203626220362622
72,6075020300,416484,207.0,207.0,118.0,35.0,0.0,26.0,0.0,0.0,5.0,0.0,3.0,9.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,24.0,22.0,53.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,3.0,27.0,1.0,72,2.8,1.90,(X),3074,19.8,1618,5.3,80.5,6.0,5.1,11.2,102,212,0.10,4.7,72.5,5.2,3.6,95.8,38.6,22.2,10.8,9.8,2.2,0,2.7,2.1,4.9,(X),456,110481,122241,92.3,10458,12.4,5.5,5.0,13947,5.1,5.1,0.3,(X),(X),7.1,(X),6.6,2.3,14.9,4.0,80103,759600,28.5,31.4,0.0,21.3,11.9,3.8,1112,2.2,3106,(X),5.2,82.4,3.1,5.1,17.7,0.0,8.458035133376708,1.6265452179570592,0.0,0.9759271307742355,2.9277813923227067,1.3012361743656475,0.0,0.3253090435914119,0.6506180871828238,0.0,2.277163305139883,0.0,0.0,7.807417046193884,17.24137931034483,0.3253090435914119,0.0,2.277163305139883,0.3253090435914119,0.3253090435914119,0.0,0.3253090435914119,0.3253090435914119,2.602472348731295,0.9759271307742355,8.78334417696812,0.3253090435914119
73,6075020401,100600,50.0,50.0,21.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,73,7.4,1.93,(X),3206,17.0,1665,3.5,82.6,6.7,7.2,13.6,101,269,0.15,7.1,77.6,5.3,2.5,98.1,27.5,15.3,16.0,6.3,3.1,0,2.1,3.6,6.0,(X),637,133732,161122,95.2,26499,3.8,15.9,2.8,15276,0.0,2.6,0.4,(X),(X),4.8,(X),10.0,2.2,12.8,5.4,126454,973500,11.4,23.5,0.0,20.5,10.5,4.6,918,3.4,3206,(X),6.5,86.6,3.2,5.8,8.8,0.0,1.5595757953836558,0.0,0.0,0.6238303181534622,0.6238303181534622,0.3119151590767311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1191515907673115,3.4310667498440424,0.0,0.0,0.0,0.3119151590767311,0.0,0.0,0.0,0.6238303181534622,0.9357454772301934,0.3119151590767311,1.2476606363069245,0.0
74,6075020402,86516,43.0,43.0,11.0,10.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,74,3.4,1.66,(X),4042,22.7,2439,5.2,86.7,5.1,5.7,12.7,145,343,0.10,7.5,62.8,9.7,4.2,97.3,35.9,22.6,16.3,7.8,3.2,0,2.3,3.8,4.8,(X),512,83441,108456,91.2,13270,9.8,8.2,3.7,5854,9.1,3.8,0.2,(X),(X),3.3,(X),8.1,1.5,19.6,5.7,100123,793600,7.1,39.3,0.0,30.8,11.4,4.0,1763,2.7,4047,(X),4.7,83.4,3.8,4.6,14.3,0.0,0.4948045522018803,0.4948045522018803,0.24740227610094015,0.24740227610094015,0.24740227610094015,0.0,0.0,0.0,0.24740227610094015,0.0,0.0,0.0,0.0,1.9792182088075212,1.731815932706581,0.0,0.0,0.24740227610094015,0.0,0.0,0.0,0.4948045522018803,0.4948045522018803,0.24740227610094015,0.0,0.9896091044037606,0.24740227610094015
75,6075020500,418496,208.0,208.0,123.0,48.0,0.0,33.0,0.0,0.0,3.0,0.0,2.0,14.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,2.0,0.0,6.0,22.0,43.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,6.0,1.0,38.0,1.0,75,3.6,1.85,(X),2389,15.4,1289,2.0,91.3,5.7,4.2,14.9,80,172,0.13,6.0,66.8,7.7,2.6,97.9,43.1,19.5,18.7,10.2,1.2,41,1.2,2.6,4.1,(X),327,94875,133458,95.8,19764,5.5,4.7,2.6,23383,4.3,2.9,0.3,(X),(X),7.8,(X),11.8,2.9,13.4,3.4,***,"1,000,000+",27.3,43.7,0.0,34.7,4.3,4.6,742,2.0,2405,(X),5.7,86.6,2.3,5.5,12.7,0.0,13.81331100879029,1.2557555462536627,0.0,0.8371703641691085,5.860192549183759,4.185851820845542,0.0,0.0,0.8371703641691085,0.0,6.278777731268313,0.8371703641691085,0.0,2.5115110925073254,17.999162829635832,0.0,0.0,1.2557555462536627,0.0,0.8371703641691085,0.0,0.8371703641691085,0.8371703641691085,2.5115110925073254,0.41858518208455425,15.906236919213061,0.41858518208455425
76,6075020600,672008,334.0,334.0,233.0,53.0,0.0,31.0,0.0,0.0,6.0,3.0,6.0,54.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,7.0,8.0,0.0,13.0,30.0,66.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,12.0,7.0,57.0,4.0,76,3.3,1.88,(X),4599,14.4,2451,3.0,88.1,6.2,5.0,17.3,178,374,0.11,5.2,78.7,10.2,3.0,98.5,61.7,23.8,12.7,11.6,2.2,0,1.3,3.4,4.9,(X),678,111489,168606,96.0,28217,6.9,3.1,1.9,11467,2.1,3.6,0.3,(X),(X),6.8,(X),9.9,0.8,10.6,2.8,***,"1,000,000+",33.2,28.9,0.5,27.7,5.5,4.2,1398,2.6,4605,(X),4.3,84.5,3.2,2.7,7.4,0.0,6.740595781691672,1.304631441617743,0.6523157208088715,1.304631441617743,11.741682974559687,1.304631441617743,0.0,1.0871928680147858,1.0871928680147858,0.0,1.5220700152207,1.7395085888236572,0.0,2.826701456838443,14.350945857795173,0.0,0.0,1.9569471624266144,0.0,0.4348771472059143,0.0,0.21743857360295715,0.4348771472059143,2.609262883235486,1.5220700152207,12.393998695368557,0.8697542944118286
77,6075020700,410448,204.0,204.0,100.0,40.0,0.0,17.0,0.0,0.0,7.0,1.0,2.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,21.0,22.0,64.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,6.0,2.0,27.0,4.0,77,3.3,2.02,(X),5676,20.5,2810,12.2,82.5,5.8,5.0,13.2,122,373,0.14,5.4,71.7,6.5,3.0,93.9,55.8,24.3,13.4,14.4,4.0,91,2.9,2.8,4.6,(X),732,108235,141010,88.6,23873,4.5,8.7,5.1,16575,10.3,2.3,0.3,(X),(X),7.5,(X),7.6,4.2,14.7,4.6,81531,920900,39.5,39.0,5.9,18.7,13.1,4.2,1879,1.7,5709,(X),4.4,84.5,2.7,4.0,14.2,0.0,2.9950669485553205,1.233262861169838,0.17618040873854826,0.3523608174770965,1.7618040873854828,0.8809020436927414,0.0,0.17618040873854826,0.0,0.17618040873854826,0.704721634954193,0.0,0.0,3.6997885835095135,11.275546159267089,0.17618040873854826,0.0,0.0,0.0,0.3523608174770965,0.0,0.3523608174770965,0.3523608174770965,1.0570824524312896,0.3523608174770965,4.7568710359408035,0.704721634954193
78,6075020800,1490892,741.0,741.0,469.0,196.0,2.0,79.0,0.0,0.0,6.0,44.0,8.0,60.0,11.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,12.0,3.0,1.0,30.0,35.0,236.0,0.0,35.0,0.0,11.0,4.0,6.0,1.0,0.0,0.0,1.0,3.0,19.0,7.0,95.0,22.0,78,3.9,2.57,(X),6268,51.3,2441,38.2,86.3,5.7,4.7,11.7,153,810,0.31,6.1,39.1,13.1,4.4,69.5,66.8,62.5,15.4,16.8,5.5,0,7.8,4.3,6.1,(X),1068,63785,85496,65.7,12132,7.0,11.1,9.1,24743,13.4,2.4,0.4,(X),(X),7.8,(X),8.5,3.9,15.2,6.0,120605,848100,57.5,36.0,8.5,40.8,13.8,3.5,2020,1.8,6470,(X),9.4,68.3,3.6,4.2,15.1,0.3190810465858328,12.603701340140397,0.9572431397574984,7.019783024888322,1.2763241863433312,9.572431397574984,1.7549457562220805,0.0,0.4786215698787492,1.1167836630504149,0.0,1.9144862795149968,0.4786215698787492,0.1595405232929164,4.786215698787492,37.65156349712827,5.583918315252074,0.0,1.7549457562220805,0.6381620931716656,0.9572431397574984,0.0,0.1595405232929164,0.4786215698787492,3.031269942565412,1.1167836630504149,15.156349712827058,3.509891512444161
79,6075020900,903388,449.0,449.0,254.0,86.0,0.0,49.0,0.0,0.0,4.0,3.0,8.0,30.0,15.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,4.0,5.0,0.0,49.0,38.0,120.0,0.0,1.0,1.0,14.0,7.0,9.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,52.0,12.0,79,2.8,2.70,(X),4857,41.4,1797,30.7,84.4,5.0,4.3,9.8,103,413,0.20,6.2,46.1,10.1,4.0,85.1,55.9,55.5,14.8,19.3,6.6,51,4.9,3.0,4.7,(X),1045,56212,80996,81.5,14029,5.0,8.0,4.5,5049,11.0,2.1,0.4,(X),(X),7.2,(X),8.3,4.4,18.4,5.7,131741,759500,43.0,43.1,9.6,29.6,17.4,3.6,1543,0.9,4944,(X),6.1,75.5,0.8,3.6,15.0,0.0,10.088532015647518,0.8235536339304097,0.6176652254478072,1.6471072678608194,6.176652254478072,3.088326127239036,0.20588840848260243,0.41177681696520485,0.6176652254478072,0.6176652254478072,0.8235536339304097,1.0294420424130122,0.0,10.088532015647518,24.70660901791229,0.20588840848260243,0.20588840848260243,2.882437718756434,1.441218859378217,1.8529956763434219,0.0,0.6176652254478072,0.8235536339304097,1.441218859378217,0.6176652254478072,10.706197241095326,2.470660901791229
80,6075021000,225344,112.0,112.0,67.0,18.0,1.0,19.0,0.0,0.0,4.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,12.0,16.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,7.0,80,6.7,1.98,(X),4063,23.9,2051,11.1,86.1,8.7,4.7,18.2,148,549,0.24,5.8,77.6,5.8,6.6,93.7,43.4,31.7,16.9,13.3,5.0,22,4.1,3.3,5.8,(X),724,90399,119069,88.2,17289,4.2,10.8,9.0,16927,7.3,2.4,0.3,(X),(X),8.6,(X),10.7,5.4,16.0,8.4,110817,857600,32.4,26.5,6.1,40.8,14.6,4.1,1326,0.8,4142,(X),8.8,78.7,0.8,8.2,17.5,0.24612355402412012,4.676347526458282,0.9844942160964805,0.0,0.49224710804824023,1.4767413241447207,0.24612355402412012,0.0,0.24612355402412012,0.0,0.24612355402412012,0.7383706620723604,0.24612355402412012,0.0,2.9534826482894414,5.168594634506523,0.0,0.0,0.7383706620723604,0.0,0.0,0.0,0.0,0.0,0.49224710804824023,0.49224710804824023,2.4612355402412014,1.722864878168841
